154811	-0.013481386937201023	44.56013870239258	0.6608218859589639	0.034222644165875525	0.049767823351997885	0.0128068509871544	0.003416451927485969	0.003319577109126254	0.03300847977576709	0.0016468719121151647	0.0020924960765698565	0.010223522497561983	0.0017954133002667286	0.004966449021241419	0.009222482707844922	0.11677936437202513	0.006923320352107673	0.01318789193936928	0.01735996745006103	0.00205374614922597	0.0021183293614657804	0.006161238447677911	0.0014014557056038852	0.0009493732199252127	0.0025897868108163964	0.0005489573040383883	0.0016274969484432217	0.0002002079579434122	0.0002002079579434122	0.0005877072313822745	ds	
157630	-0.009156347252428532	46.03031539916992	0.6838092580141826	0.03119410369280341	0.045421101371322735	0.01025637772900836	0.0057593017798018495	0.005626102069035507	0.030585190729300132	0.0010973119029798679	0.0014081112281013333	0.01806441791726395	0.002219995179439039	0.004554161539534943	0.007509926549873778	0.10586205584239303	0.004401933298659123	0.012254373390503495	0.012254373390503495	0.0015983965291961081	0.0016301107460452372	0.004750789683999544	0.0016871963363736696	0.001344682794403075	0.0037739918050463664	0.0004503418792576336	0.00130662573418412	0.00023468520468355555	0.00023468520468355555	0.0007103984574204924	ds	
65905	-0.007003075908869505	46.39560317993164	0.5705943912759923	0.03788694583895773	0.05877178347716622	0.015561251573567105	0.0034125551696419093	0.0031395507560705565	0.03994964585260795	0.00297271472555473	0.00394339708491954	0.01051066992249708	0.002487373545872325	0.006627940485037841	0.012194197139520422	0.14898457525063322	0.013210380234480457	0.015348914807456053	0.027634113418166927	0.002896880166229354	0.002912047078094429	0.008796808881743588	0.0022295360441660474	0.0013195213322615383	0.0037462272306735627	0.000985849271229885	0.0029272139899595043	0.00019716985424597698	0.00019716985424597698	0.0005611757390077807	ds	
120120	0.002499174792319536	53.00027847290039	0.706536937776742	0.027549355794520093	0.040267004028365014	0.010087558677630922	0.00510204081632653	0.00541831740852948	0.027141525451942605	0.0008739221626660452	0.000940506708392982	0.017012351433232348	0.0026883510337250725	0.004577687518726904	0.007607284349302527	0.09509105436628158	0.0032127043313246997	0.011619003229350468	0.013616539601158571	0.0018893364850018312	0.001972567167160502	0.0055847787728468224	0.0018061058028431601	0.0017228751206844891	0.004660918200885575	0.0003079535239870826	0.000857276026234311	0.0003745380697140194	0.0003745380697140194	0.001106968072710324	ds	
168532	0.00370208197273314	44.73855972290039	0.6485287138111059	0.033234456573327006	0.05231964878974846	0.011443996203132415	0.0036070242050308494	0.0037256763170384435	0.033786188894162315	0.002687470336971998	0.0034883720930232558	0.011473659231134314	0.0023196487897484577	0.004882534409112483	0.008418367346938776	0.11868177503559563	0.01117702895111533	0.012909349786426199	0.015329852871381111	0.002420503084954912	0.00246203132415757	0.007303037494067395	0.0016433317513051733	0.001097532036070242	0.002936639772187945	0.0006763170384432843	0.002064546748932131	0.0002788324632178453	0.0002788324632178453	0.0008246321784527765	ds	
65680	0.03814408555626869	44.82490539550781	0.6655810555792293	0.03220308029463688	0.047924149266451575	0.013133864978389238	0.003150301333170999	0.00307420709807025	0.03136604370852864	0.0021154197358008156	0.0027546113106471054	0.009542217081633896	0.0021762951238814146	0.005448347233213612	0.009618311316734645	0.1111888963292141	0.008872587812747306	0.014929688926766908	0.016847263651305778	0.0019632312655993183	0.0019632312655993183	0.005935350337858404	0.0017806051013575211	0.0013696962318134778	0.0038808059901381873	0.0005022219516649419	0.0015675412430754246	0.0002282827053022463	0.0002282827053022463	0.0006544104218664394	ds	
65629	0.06957489997148514	43.82747268676758	0.6650623695874012	0.03248701585512588	0.05045920465449229	0.009854242502703444	0.003777205781561753	0.003777205781561753	0.033004858583243216	0.0023912149504241743	0.0030613643632819046	0.011681922719588162	0.0019342948962029944	0.004203664498834854	0.007325951536012915	0.11666692051114123	0.01040254656776886	0.010250239883028466	0.014134060343908494	0.002238908265683781	0.002238908265683781	0.006792878139421539	0.0012946068202933426	0.0008681481030202415	0.0022084469287357023	0.0005635347335394551	0.0017515268745145224	0.0003198440379548258	0.0003198440379548258	0.0009290707769163989	ds	
65797	-0.019505232572555542	44.725440979003906	0.6570148120015192	0.032799088492214204	0.05247246486897075	0.009737941511583744	0.004010634257500949	0.003980250664641094	0.03352829472085074	0.0030687428788454233	0.004056209646790733	0.012199012533232054	0.0020205089251804026	0.004177744018230156	0.007200911507785796	0.11601974933535891	0.013353589061906571	0.011728066843904292	0.012913026965438662	0.002157235093049753	0.002263577668059248	0.006745157614887961	0.0013824534751234333	0.0008051652107861755	0.0020205089251804026	0.0006684390429168249	0.0021116597037599697	0.0003190277250284846	0.0003190277250284846	0.0009266995822255981	ds	
138690	0.006842903792858124	44.68950653076172	0.6406234230597327	0.034198878299860146	0.052069666517683355	0.012579477789472167	0.0033088712351677504	0.0032944534955809627	0.0344872330915959	0.0022635851151256506	0.0030205164434319986	0.010431234591040816	0.002530313297481221	0.005240848339797287	0.009328277512651566	0.12286797675860378	0.00981127178880895	0.013949163050216987	0.01726524315517813	0.002314047203679407	0.0023717181620265576	0.006906097262071253	0.0019391859744229299	0.0014129384795051833	0.003943251776986404	0.0006415894116120474	0.0019536037140097176	0.0002523104427687827	0.0002523104427687827	0.0007425135887195605	ds	
159128	0.02662753500044346	47.11827850341797	0.6561989494583931	0.033193847545804116	0.050554173263967425	0.011674080776093896	0.003474578401065621	0.0035374098368895924	0.03296765437683782	0.002419010279222901	0.003116439216868984	0.010926386689788636	0.0023436125562341353	0.004806604840533816	0.008444544974741763	0.11633240342808314	0.010455150921108849	0.012591419739123878	0.015657593807333687	0.0022242328281685893	0.0022807811204101636	0.006741813063912136	0.0017090150544120234	0.001256628716479429	0.0034494458267360327	0.000565482922415743	0.001740430772324009	0.00027017517404307725	0.00027017517404307725	0.0007979592349644374	ds	
158905	0.0137489577755332	44.54690933227539	0.6564967627868347	0.033359969295237615	0.05080757300246016	0.011935847180887544	0.003278110902078234	0.0033787822541574124	0.033001327603455546	0.002353192854850786	0.003152271711979262	0.010237018114551414	0.0022147697457419162	0.004775597264256007	0.008645152359799412	0.11643900259857927	0.010375441223660284	0.012577627050392304	0.015994161061579408	0.002252521502771608	0.002283981300296351	0.0068456519413841056	0.0016044496737618998	0.001195472305940239	0.003265526983068337	0.0005285245984156846	0.0015981577142569511	0.0002831381777226882	0.0002831381777226882	0.0008368306141581672	ds	
143249	-0.03168923035264015	37.8584098815918	0.6741137796017505	0.031037779964683793	0.04473153402151078	0.012088471980848286	0.0054579590583275755	0.005381184698172072	0.030612031240185095	0.001123697453185089	0.0015215282285363316	0.017804672068789825	0.0020729077241985806	0.0050182513592551495	0.008731338595866748	0.10907542731910914	0.004732092380493729	0.013484369438221068	0.015906251526762845	0.0016611179742736099	0.0017099743852816572	0.004976374435533966	0.0015145487412494677	0.0012563077116355033	0.003538600054440001	0.00036991282620378704	0.0010608820676033138	0.0002024051313190533	0.0002024051313190533	0.0006141948812440238	ds	
51739	0.042434800416231155	39.977176666259766	0.640040952730504	0.03357351208298723	0.04661270693685166	0.014449359630652732	0.007243997141035795	0.007359901095292368	0.032588328471806365	0.0007726930283771515	0.0009658662854714394	0.023740993296887978	0.002279444433712597	0.005814515038538064	0.0103347692545444	0.11853111055305504	0.003168041416346321	0.016168601618791894	0.01862190198388935	0.0016419726853014469	0.0016419726853014469	0.004810014101647768	0.0016806073367203044	0.0013908474510788726	0.0039600517704329015	0.0004056638398980045	0.001178356868275156	0.00021249058280371666	0.00021249058280371666	0.0005988370969922924	ds	
